zipcode,order,sorder,trend,AIC,BIC,CVRMSE
20007,"(2, 0, 0)","(0, 1, 2, 12)",,3668.7,3684.5,292205.4
20007,"(2, 0, 0)","(1, 0, 0, 12)",,3483.4,3496.6,729818.3
20007,"(2, 0, 0)","(1, 0, 1, 12)",,3950.3,3966.7,131206.1
20007,"(2, 0, 0)","(1, 0, 2, 12)",,3707.3,3726.7,369619.6
20007,"(2, 0, 0)","(1, 1, 0, 12)",,3360.9,3373.8,148572.5
20007,"(2, 0, 0)","(1, 1, 1, 12)",,3769.6,3785.8,118911.3
20007,"(2, 0, 0)","(1, 1, 2, 12)",,3174.4,3193.4,373175.4
20007,"(2, 0, 0)","(2, 0, 0, 12)",,3283.9,3300.1,104528.9
20007,"(2, 0, 0)","(2, 0, 1, 12)",,3656.3,3675.6,59697825804.4
20007,"(2, 0, 0)","(2, 0, 2, 12)",,3838.9,3861.5,450598.4
20007,"(2, 0, 0)","(2, 1, 0, 12)",,3136.5,3152.3,83026.6
20007,"(2, 0, 0)","(2, 1, 1, 12)",,3368.9,3387.9,79867.3
20007,"(2, 0, 0)","(2, 1, 2, 12)",,3358.2,3380.3,368931.8
20007,"(2, 0, 1)","(0, 0, 0, 12)",,3697.0,3710.4,58451.4
20007,"(2, 0, 1)","(0, 0, 1, 12)",,3794.0,3810.4,109319.0
20007,"(2, 0, 1)","(0, 0, 2, 12)",,4526.3,4545.7,475706.9
20007,"(2, 0, 1)","(0, 1, 0, 12)",,3646.9,3660.1,142299.5
20007,"(2, 0, 1)","(0, 1, 1, 12)",,3572.1,3588.3,181557279820766.0
20007,"(2, 0, 1)","(0, 1, 2, 12)",,3615.0,3634.0,496005.2
20007,"(2, 0, 1)","(1, 0, 0, 12)",,3361.2,3377.6,81638.4
20007,"(2, 0, 1)","(1, 0, 1, 12)",,3844.3,3864.0,102452.3
20007,"(2, 0, 1)","(1, 0, 2, 12)",,3487.9,3510.4,545023.5
20007,"(2, 0, 1)","(1, 1, 0, 12)",,3355.1,3371.2,120298.3
20007,"(2, 0, 1)","(1, 1, 1, 12)",,3677.7,3697.1,113787.2
20007,"(2, 0, 1)","(1, 1, 2, 12)",,3328.3,3350.4,333027.1
20007,"(2, 0, 1)","(2, 0, 0, 12)",,3178.4,3197.7,478120.2
20007,"(2, 0, 1)","(2, 0, 1, 12)",,3564.2,3586.8,1.476876084817513e+18
20007,"(2, 0, 1)","(2, 0, 2, 12)",,3898.1,3923.9,2585345524421.2
20007,"(2, 0, 1)","(2, 1, 0, 12)",,3043.6,3062.5,154545.4
20007,"(2, 0, 1)","(2, 1, 1, 12)",,3332.1,3354.3,9418600.4
20007,"(2, 0, 1)","(2, 1, 2, 12)",,3297.0,3322.3,321847.8
20007,"(2, 0, 2)","(0, 0, 0, 12)",,3620.7,3637.4,112581.0
20007,"(2, 0, 2)","(0, 0, 1, 12)",,3638.7,3658.4,117397.0
20007,"(2, 0, 2)","(0, 0, 2, 12)",,4428.0,4450.5,805486.6
20007,"(2, 0, 2)","(0, 1, 0, 12)",,3756.8,3773.3,205005.6
20007,"(2, 0, 2)","(0, 1, 1, 12)",,4472.0,4491.4,162146.5
20007,"(2, 0, 2)","(0, 1, 2, 12)",,3470.3,3492.4,241700143864.8
20007,"(2, 0, 2)","(1, 0, 0, 12)",,3349.9,3369.6,70336.0
20007,"(2, 0, 2)","(1, 0, 1, 12)",,4148.7,4171.7,152528.5
20007,"(2, 0, 2)","(1, 0, 2, 12)",,3718.4,3744.2,103787016612972.5
20007,"(2, 0, 2)","(1, 1, 0, 12)",,3266.9,3286.3,83480.4
20007,"(2, 0, 2)","(1, 1, 1, 12)",,4341.8,4364.3,2.194205707652257e+17
20007,"(2, 0, 2)","(1, 1, 2, 12)",,3241.2,3266.5,258999810875.4
20007,"(2, 0, 2)","(2, 0, 0, 12)",,3160.6,3183.2,146123.2
20007,"(2, 0, 2)","(2, 0, 1, 12)",,3890.6,3916.4,270629.3
20007,"(2, 0, 2)","(2, 0, 2, 12)",,3539.2,3568.2,7023107417.0
20007,"(2, 0, 2)","(2, 1, 0, 12)",,2977.2,2999.3,135188.2
20007,"(2, 0, 2)","(2, 1, 1, 12)",,3265.1,3290.3,595484.9
20007,"(2, 0, 2)","(2, 1, 2, 12)",,3233.5,3261.9,139485584723.2
20007,"(2, 1, 0)","(0, 0, 0, 12)",,3607.5,3617.5,107331.1
20007,"(2, 1, 0)","(0, 0, 1, 12)",,3430.5,3443.6,107615.1
20007,"(2, 1, 0)","(0, 0, 2, 12)",,3234.3,3250.5,319638.7
20007,"(2, 1, 0)","(0, 1, 0, 12)",,3519.9,3529.7,100389.2
20007,"(2, 1, 0)","(0, 1, 1, 12)",,3331.0,3343.9,101966.4
20007,"(2, 1, 0)","(0, 1, 2, 12)",,3094.7,3110.5,328182.9
20007,"(2, 1, 0)","(1, 0, 0, 12)",,3411.9,3425.0,110894.0
20007,"(2, 1, 0)","(1, 0, 1, 12)",,3413.9,3430.3,115545.1
20007,"(2, 1, 0)","(1, 0, 2, 12)",,3235.5,3254.8,310265.9
20007,"(2, 1, 0)","(1, 1, 0, 12)",,3258.7,3271.6,90021.7
20007,"(2, 1, 0)","(1, 1, 1, 12)",,3266.7,3282.8,77996.9
20007,"(2, 1, 0)","(1, 1, 2, 12)",,3081.5,3100.4,143861192.3
20007,"(2, 1, 0)","(2, 0, 0, 12)",,3216.9,3233.0,105925.1
20007,"(2, 1, 0)","(2, 0, 1, 12)",,3219.0,3238.3,109666.5
20007,"(2, 1, 0)","(2, 0, 2, 12)",,3220.9,3243.4,312036.0
20007,"(2, 1, 0)","(2, 1, 0, 12)",,3046.3,3062.0,85956.2
20007,"(2, 1, 0)","(2, 1, 1, 12)",,3054.7,3073.6,86093.3
20007,"(2, 1, 0)","(2, 1, 2, 12)",,3056.6,3078.7,329025.9
20007,"(2, 1, 1)","(0, 0, 0, 12)",,3567.6,3580.9,105873.1
20007,"(2, 1, 1)","(0, 0, 1, 12)",,3334.9,3351.3,98314.9
20007,"(2, 1, 1)","(0, 0, 2, 12)",,3141.1,3160.4,302958.7
20007,"(2, 1, 1)","(0, 1, 0, 12)",,3529.7,3542.9,99029.5
20007,"(2, 1, 1)","(0, 1, 1, 12)",,3243.1,3259.2,109345.2
20007,"(2, 1, 1)","(0, 1, 2, 12)",,3000.3,3019.2,322412.8
20007,"(2, 1, 1)","(1, 0, 0, 12)",,3335.2,3351.6,105048.7
20007,"(2, 1, 1)","(1, 0, 1, 12)",,3335.6,3355.3,61598.3
20007,"(2, 1, 1)","(1, 0, 2, 12)",,3143.1,3165.7,306763.9
20007,"(2, 1, 1)","(1, 1, 0, 12)",,3259.8,3275.9,85028.9
20007,"(2, 1, 1)","(1, 1, 1, 12)",,3261.8,3281.1,76625.3
20007,"(2, 1, 1)","(1, 1, 2, 12)",,3023.0,3045.1,86938003.5
20007,"(2, 1, 1)","(2, 0, 0, 12)",,3141.2,3160.5,97795.0
20007,"(2, 1, 1)","(2, 0, 1, 12)",,3142.9,3165.5,94835.2
20007,"(2, 1, 1)","(2, 0, 2, 12)",,3144.4,3170.1,308430.0
20007,"(2, 1, 1)","(2, 1, 0, 12)",,2986.1,3005.0,87253.1
20007,"(2, 1, 1)","(2, 1, 1, 12)",,2996.7,3018.8,83927.2
20007,"(2, 1, 1)","(2, 1, 2, 12)",,2998.4,3023.6,318869.2
20007,"(2, 1, 2)","(0, 0, 0, 12)",,3510.1,3526.8,75329.5
20007,"(2, 1, 2)","(0, 0, 1, 12)",,3314.7,3334.4,89422.6
20007,"(2, 1, 2)","(0, 0, 2, 12)",,3120.9,3143.4,305857.2
20007,"(2, 1, 2)","(0, 1, 0, 12)",,3536.5,3552.9,114787.2
20007,"(2, 1, 2)","(0, 1, 1, 12)",,3180.9,3200.2,110539.4
20007,"(2, 1, 2)","(0, 1, 2, 12)",,2977.0,2999.1,323726.3
20007,"(2, 1, 2)","(1, 0, 0, 12)",,3331.4,3351.1,107197.4
20007,"(2, 1, 2)","(1, 0, 1, 12)",,3278.9,3301.8,105530.8
20007,"(2, 1, 2)","(1, 0, 2, 12)",,3118.0,3143.7,307828.5
20007,"(2, 1, 2)","(1, 1, 0, 12)",,3269.3,3288.7,87240.1
20007,"(2, 1, 2)","(1, 1, 1, 12)",,3219.1,3241.6,74058.0
20007,"(2, 1, 2)","(1, 1, 2, 12)",,2950.3,2975.5,3.7243073065466422e+22
20007,"(2, 1, 2)","(2, 0, 0, 12)",,3137.2,3159.7,98634.8
20007,"(2, 1, 2)","(2, 0, 1, 12)",,3139.1,3164.9,98400.3
20007,"(2, 1, 2)","(2, 0, 2, 12)",,3124.6,3153.5,306706.0
20007,"(2, 1, 2)","(2, 1, 0, 12)",,2965.2,2987.3,86321.0
20007,"(2, 1, 2)","(2, 1, 1, 12)",,3008.8,3034.0,99321.9
20007,"(2, 1, 2)","(2, 1, 2, 12)",,2989.2,3017.5,325543.8
20024,"(0, 0, 0)","(0, 0, 0, 12)",,6129.9,6133.2,607329.9
20024,"(0, 0, 0)","(0, 0, 1, 12)",,5667.5,5674.1,568357.6
20024,"(0, 0, 0)","(0, 0, 2, 12)",,9346.8,9356.5,793475.9
20024,"(0, 0, 0)","(0, 1, 0, 12)",,4863.6,4866.9,128568.4
20024,"(0, 0, 0)","(0, 1, 1, 12)",,4583.4,4589.8,128565.0
20024,"(0, 0, 0)","(0, 1, 2, 12)",,4310.5,4320.0,42637741.9
20024,"(0, 0, 0)","(1, 0, 0, 12)",,4853.7,4860.3,122070.8
20024,"(0, 0, 0)","(1, 0, 1, 12)",,4824.3,4834.2,116270.9
20024,"(0, 0, 0)","(1, 0, 2, 12)",,7216.2,7229.1,23896109.5
20024,"(0, 0, 0)","(1, 1, 0, 12)",,4555.5,4561.9,109441.5
20024,"(0, 0, 0)","(1, 1, 1, 12)",,5941.3,5951.0,279232765658.6
20024,"(0, 0, 0)","(1, 1, 2, 12)",,4256.8,4269.5,1.872114206546612e+50
20024,"(0, 0, 0)","(2, 0, 0, 12)",,4545.8,4555.5,106808.7
20024,"(0, 0, 0)","(2, 0, 1, 12)",,7385.3,7398.3,1955319407.2
20024,"(0, 0, 0)","(2, 0, 2, 12)",,7428.0,7444.1,1604703333.5
20024,"(0, 0, 0)","(2, 1, 0, 12)",,4275.8,4285.3,136871.5
20024,"(0, 0, 0)","(2, 1, 1, 12)",,5479.7,5492.4,237260.7
20024,"(0, 0, 0)","(2, 1, 2, 12)",,4837.3,4853.2,61386547430732.4
20024,"(0, 0, 1)","(0, 0, 0, 12)",,5949.6,5956.3,604465.2
20024,"(0, 0, 1)","(0, 0, 1, 12)",,5577.0,5586.9,2084305.9
20024,"(0, 0, 1)","(0, 0, 2, 12)",,8784.6,8797.5,124663962.5
20024,"(0, 0, 1)","(0, 1, 0, 12)",,4894.0,4900.5,127431.4
20024,"(0, 0, 1)","(0, 1, 1, 12)",,6775.9,6785.6,252173.2
20024,"(0, 0, 1)","(0, 1, 2, 12)",,5285.3,5297.9,58094796.3
20024,"(0, 0, 1)","(1, 0, 0, 12)",,5617.4,5627.3,86108.3
20024,"(0, 0, 1)","(1, 0, 1, 12)",,5563.2,5576.3,218556.9
20024,"(0, 0, 1)","(1, 0, 2, 12)",,5228.4,5244.5,393431.7
20024,"(0, 0, 1)","(1, 1, 0, 12)",,4450.2,4459.9,117425.5
20024,"(0, 0, 1)","(1, 1, 1, 12)",,5823.3,5836.2,509734354187.8
20024,"(0, 0, 1)","(1, 1, 2, 12)",,5227.6,5243.4,4360059657152.6
20024,"(0, 0, 1)","(2, 0, 0, 12)",,5282.5,5295.4,605339.4
20024,"(0, 0, 1)","(2, 0, 1, 12)",,5284.5,5300.7,264623.0
20024,"(0, 0, 1)","(2, 0, 2, 12)",,5377.5,5396.8,499741.5
20024,"(0, 0, 1)","(2, 1, 0, 12)",,4169.9,4182.6,125713.7
20024,"(0, 0, 1)","(2, 1, 1, 12)",,5341.4,5357.2,94535372109.9
20024,"(0, 0, 1)","(2, 1, 2, 12)",,5216.8,5235.7,4640179271201491.0
20024,"(0, 0, 2)","(0, 0, 0, 12)",,9789.8,9799.8,606745.3
20024,"(0, 0, 2)","(0, 0, 1, 12)",,5551.4,5564.6,13678078.3
20024,"(0, 0, 2)","(0, 0, 2, 12)",,25809.9,25826.0,1699679672.6
20024,"(0, 0, 2)","(0, 1, 0, 12)",,4825.4,4835.2,125894.9
20024,"(0, 0, 2)","(0, 1, 1, 12)",,6739.5,6752.4,305257.5
20024,"(0, 0, 2)","(0, 1, 2, 12)",,5255.2,5270.9,53772702.5
20024,"(0, 0, 2)","(1, 0, 0, 12)",,5622.1,5635.3,210162.9
20024,"(0, 0, 2)","(1, 0, 1, 12)",,5813.5,5829.9,283527.4
20024,"(0, 0, 2)","(1, 0, 2, 12)",,49595.2,49614.5,647909.4
20024,"(0, 0, 2)","(1, 1, 0, 12)",,4500.0,4513.0,102505.6
20024,"(0, 0, 2)","(1, 1, 1, 12)",,4355.6,4371.7,202557.9
20024,"(0, 0, 2)","(1, 1, 2, 12)",,5597.7,5616.6,101810524077276.2
20024,"(0, 0, 2)","(2, 0, 0, 12)",,5287.3,5303.5,73144973.3
20024,"(0, 0, 2)","(2, 0, 1, 12)",,59609.0,59628.4,10873130.4
20024,"(0, 0, 2)","(2, 0, 2, 12)",,35788.6,35811.2,1316658.6
20024,"(0, 0, 2)","(2, 1, 0, 12)",,4142.3,4158.1,131667.2
20024,"(0, 0, 2)","(2, 1, 1, 12)",,5451.7,5470.8,2.955468203734486e+18
20024,"(0, 0, 2)","(2, 1, 2, 12)",,5175.9,5198.0,60726403471865.1
20024,"(0, 1, 0)","(0, 0, 0, 12)",,4195.3,4198.6,112710.5
20024,"(0, 1, 0)","(0, 0, 1, 12)",,3964.9,3971.4,109729.5
20024,"(0, 1, 0)","(0, 0, 2, 12)",,3740.0,3749.7,326308.1
20024,"(0, 1, 0)","(0, 1, 0, 12)",,4063.1,4066.4,114095.3
20024,"(0, 1, 0)","(0, 1, 1, 12)",,3797.1,3803.5,98897.3
20024,"(0, 1, 0)","(0, 1, 2, 12)",,3563.1,3572.6,74763495.7
20024,"(0, 1, 0)","(1, 0, 0, 12)",,3982.1,3988.7,97596.6
20024,"(0, 1, 0)","(1, 0, 1, 12)",,3966.3,3976.2,110647.3
20024,"(0, 1, 0)","(1, 0, 2, 12)",,3740.8,3753.7,332010.0
20024,"(0, 1, 0)","(1, 1, 0, 12)",,3815.1,3821.6,79902.5
20024,"(0, 1, 0)","(1, 1, 1, 12)",,3788.7,3798.4,116336.2
20024,"(0, 1, 0)","(1, 1, 2, 12)",,3552.1,3564.7,336396.3
20024,"(0, 1, 0)","(2, 0, 0, 12)",,3755.3,3765.0,108753.4
20024,"(0, 1, 0)","(2, 0, 1, 12)",,3757.5,3770.4,106464.7
20024,"(0, 1, 0)","(2, 0, 2, 12)",,3741.5,3757.6,332883.9
20024,"(0, 1, 0)","(2, 1, 0, 12)",,3549.3,3558.8,88557.4
20024,"(0, 1, 0)","(2, 1, 1, 12)",,3544.0,3556.7,95454.9
20024,"(0, 1, 0)","(2, 1, 2, 12)",,3531.1,3546.9,6157274881744.0
20024,"(0, 1, 1)","(0, 0, 0, 12)",,3983.3,3990.0,111502.9
20024,"(0, 1, 1)","(0, 0, 1, 12)",,3759.5,3769.4,108758.0
20024,"(0, 1, 1)","(0, 0, 2, 12)",,3492.4,3505.3,326168.4
20024,"(0, 1, 1)","(0, 1, 0, 12)",,4015.1,4021.7,120481.3
20024,"(0, 1, 1)","(0, 1, 1, 12)",,3634.8,3644.5,162914.4
20024,"(0, 1, 1)","(0, 1, 2, 12)",,3372.7,3385.3,84451699.6
20024,"(0, 1, 1)","(1, 0, 0, 12)",,3799.0,3808.8,111422.8
20024,"(0, 1, 1)","(1, 0, 1, 12)",,3761.5,3774.7,108397.0
20024,"(0, 1, 1)","(1, 0, 2, 12)",,3539.6,3555.7,342664.6
20024,"(0, 1, 1)","(1, 1, 0, 12)",,3677.9,3687.6,129286.1
20024,"(0, 1, 1)","(1, 1, 1, 12)",,3631.5,3644.4,155775.1
20024,"(0, 1, 1)","(1, 1, 2, 12)",,3374.4,3390.2,324125.5
20024,"(0, 1, 1)","(2, 0, 0, 12)",,3575.2,3588.1,101021.4
20024,"(0, 1, 1)","(2, 0, 1, 12)",,3577.0,3593.1,101190.6
20024,"(0, 1, 1)","(2, 0, 2, 12)",,3541.6,3560.9,342435.2
20024,"(0, 1, 1)","(2, 1, 0, 12)",,3426.8,3439.4,88909.6
20024,"(0, 1, 1)","(2, 1, 1, 12)",,3429.9,3445.7,103451.2
20024,"(0, 1, 1)","(2, 1, 2, 12)",,3374.3,3393.2,1926394443955.2
20024,"(0, 1, 2)","(0, 0, 0, 12)",,3689.3,3699.3,110322.8
20024,"(0, 1, 2)","(0, 0, 1, 12)",,3481.7,3494.8,105875.3
20024,"(0, 1, 2)","(0, 0, 2, 12)",,3281.9,3298.0,325633.9
20024,"(0, 1, 2)","(0, 1, 0, 12)",,3957.3,3967.2,125697.8
20024,"(0, 1, 2)","(0, 1, 1, 12)",,3555.9,3568.7,105831.4
20024,"(0, 1, 2)","(0, 1, 2, 12)",,3139.6,3155.4,36633304.4
20024,"(0, 1, 2)","(1, 0, 0, 12)",,3534.9,3548.1,110387.7
20024,"(0, 1, 2)","(1, 0, 1, 12)",,3638.8,3655.2,107658.6
20024,"(0, 1, 2)","(1, 0, 2, 12)",,3421.0,3440.3,330222.3
20024,"(0, 1, 2)","(1, 1, 0, 12)",,3557.9,3570.9,154179.2
20024,"(0, 1, 2)","(1, 1, 1, 12)",,3518.6,3534.7,374946.5
20024,"(0, 1, 2)","(1, 1, 2, 12)",,3250.5,3269.4,316110.6
20024,"(0, 1, 2)","(2, 0, 0, 12)",,3474.3,3490.4,86261.6
20024,"(0, 1, 2)","(2, 0, 1, 12)",,3476.0,3495.4,78512.4
20024,"(0, 1, 2)","(2, 0, 2, 12)",,3423.0,3445.5,350886.2
20024,"(0, 1, 2)","(2, 1, 0, 12)",,3319.0,3334.9,77815.0
20024,"(0, 1, 2)","(2, 1, 1, 12)",,3319.7,3338.7,97514.0
20024,"(0, 1, 2)","(2, 1, 2, 12)",,3252.2,3274.2,1647483718329.7
20024,"(1, 0, 0)","(0, 0, 0, 12)",,4191.8,4198.5,126665.6
20024,"(1, 0, 0)","(0, 0, 1, 12)",,3964.5,3974.4,149447.1
20024,"(1, 0, 0)","(0, 0, 2, 12)",,3769.2,3782.1,380031.6
20024,"(1, 0, 0)","(0, 1, 0, 12)",,4083.4,4090.0,114748.7
20024,"(1, 0, 0)","(0, 1, 1, 12)",,3851.1,3860.8,81591.5
20024,"(1, 0, 0)","(0, 1, 2, 12)",,3535.3,3548.0,150927950.4
20024,"(1, 0, 0)","(1, 0, 0, 12)",,3964.8,3974.7,111439.4
20024,"(1, 0, 0)","(1, 0, 1, 12)",,4043.5,4056.6,125869.2
20024,"(1, 0, 0)","(1, 0, 2, 12)",,3772.5,3788.6,393348.0
20024,"(1, 0, 0)","(1, 1, 0, 12)",,3818.1,3827.8,91137.2
20024,"(1, 0, 0)","(1, 1, 1, 12)",,4893.7,4906.6,1293050665.3
20024,"(1, 0, 0)","(1, 1, 2, 12)",,4069.3,4085.2,56894802675100.1
20024,"(1, 0, 0)","(2, 0, 0, 12)",,3737.4,3750.3,145131.4
20024,"(1, 0, 0)","(2, 0, 1, 12)",,3739.2,3755.4,107683.4
20024,"(1, 0, 0)","(2, 0, 2, 12)",,3786.0,3805.4,370592.8
20024,"(1, 0, 0)","(2, 1, 0, 12)",,3556.3,3568.9,283123.5
20024,"(1, 0, 0)","(2, 1, 1, 12)",,4118.9,4134.7,134554.8
20024,"(1, 0, 0)","(2, 1, 2, 12)",,4067.7,4086.7,56968134926886.1
20024,"(1, 0, 1)","(0, 0, 0, 12)",,3968.9,3978.9,124222.6
20024,"(1, 0, 1)","(0, 0, 1, 12)",,3749.0,3762.2,159502.8
20024,"(1, 0, 1)","(0, 0, 2, 12)",,3535.3,3551.5,437660.7
20024,"(1, 0, 1)","(0, 1, 0, 12)",,4103.5,4113.4,112987.9
20024,"(1, 0, 1)","(0, 1, 1, 12)",,4004.1,4017.0,2.62533216081802e+27
20024,"(1, 0, 1)","(0, 1, 2, 12)",,3320.2,3336.0,1395813846.7
20024,"(1, 0, 1)","(1, 0, 0, 12)",,3767.9,3781.1,121866.0
20024,"(1, 0, 1)","(1, 0, 1, 12)",,3751.0,3767.5,116953.7
20024,"(1, 0, 1)","(1, 0, 2, 12)",,3683.0,3702.4,356059.0
20024,"(1, 0, 1)","(1, 1, 0, 12)",,3674.5,3687.4,139505.5
20024,"(1, 0, 1)","(1, 1, 1, 12)",,4321.3,4337.4,33342118992.1
20024,"(1, 0, 1)","(1, 1, 2, 12)",,3747.0,3765.9,1751922922585186.0
20024,"(1, 0, 1)","(2, 0, 0, 12)",,3548.5,3564.7,121512.4
20024,"(1, 0, 1)","(2, 0, 1, 12)",,3570.5,3589.9,1956801.2
20024,"(1, 0, 1)","(2, 0, 2, 12)",,3778.5,3801.0,10909524.5
20024,"(1, 0, 1)","(2, 1, 0, 12)",,3422.2,3438.0,96942.5
20024,"(1, 0, 1)","(2, 1, 1, 12)",,3955.3,3974.3,255599.7
20024,"(1, 0, 1)","(2, 1, 2, 12)",,3405.4,3427.5,47045290679550.2
20024,"(1, 0, 2)","(0, 0, 0, 12)",,3692.5,3705.9,121130.5
20024,"(1, 0, 2)","(0, 0, 1, 12)",,3734.1,3750.5,144050.6
20024,"(1, 0, 2)","(0, 0, 2, 12)",,3577.0,3596.3,550175.9
20024,"(1, 0, 2)","(0, 1, 0, 12)",,4041.3,4054.5,100077.3
20024,"(1, 0, 2)","(0, 1, 1, 12)",,3971.9,3988.0,590588296.6
20024,"(1, 0, 2)","(0, 1, 2, 12)",,3282.3,3301.2,2145924325.6
20024,"(1, 0, 2)","(1, 0, 0, 12)",,3665.0,3681.5,119837.3
20024,"(1, 0, 2)","(1, 0, 1, 12)",,3630.6,3650.3,154181.3
20024,"(1, 0, 2)","(1, 0, 2, 12)",,3900.9,3923.5,348103.7
20024,"(1, 0, 2)","(1, 1, 0, 12)",,3667.6,3683.8,130121.7
20024,"(1, 0, 2)","(1, 1, 1, 12)",,4127.3,4146.7,2.6033408539819638e+22
20024,"(1, 0, 2)","(1, 1, 2, 12)",,3675.6,3697.7,110057941608419.3
20024,"(1, 0, 2)","(2, 0, 0, 12)",,3449.3,3468.7,118890.4
20024,"(1, 0, 2)","(2, 0, 1, 12)",,3778.2,3800.8,100635.7
20024,"(1, 0, 2)","(2, 0, 2, 12)",,3897.1,3922.8,353429.2
20024,"(1, 0, 2)","(2, 1, 0, 12)",,3328.6,3347.6,108711.6
20024,"(1, 0, 2)","(2, 1, 1, 12)",,3351.1,3373.3,149535.3
20024,"(1, 0, 2)","(2, 1, 2, 12)",,3298.8,3324.0,629899769566503.2
20024,"(1, 1, 0)","(0, 0, 0, 12)",,3795.0,3801.7,89642.0
20024,"(1, 1, 0)","(0, 0, 1, 12)",,3575.5,3585.3,92906.7
20024,"(1, 1, 0)","(0, 0, 2, 12)",,3359.3,3372.2,308503.2
20024,"(1, 1, 0)","(0, 1, 0, 12)",,3756.9,3763.5,283591.7
20024,"(1, 1, 0)","(0, 1, 1, 12)",,3512.7,3522.4,212057.7
20024,"(1, 1, 0)","(0, 1, 2, 12)",,3260.2,3272.8,1.8461426381795524e+16
20024,"(1, 1, 0)","(1, 0, 0, 12)",,3577.5,3587.3,68519.0
20024,"(1, 1, 0)","(1, 0, 1, 12)",,3577.5,3590.6,75160.6
20024,"(1, 1, 0)","(1, 0, 2, 12)",,3358.8,3374.9,312660.1
20024,"(1, 1, 0)","(1, 1, 0, 12)",,3492.3,3502.0,123371.8
20024,"(1, 1, 0)","(1, 1, 1, 12)",,3493.1,3506.0,194494.3
20024,"(1, 1, 0)","(1, 1, 2, 12)",,3261.6,3277.4,347736.7
20024,"(1, 1, 0)","(2, 0, 0, 12)",,3343.3,3356.2,94849.5
20024,"(1, 1, 0)","(2, 0, 1, 12)",,3344.8,3361.0,97730.1
20024,"(1, 1, 0)","(2, 0, 2, 12)",,3346.8,3366.2,315659.2
20024,"(1, 1, 0)","(2, 1, 0, 12)",,3235.7,3248.3,101623.9
20024,"(1, 1, 0)","(2, 1, 1, 12)",,3249.6,3265.4,96740.7
20024,"(1, 1, 0)","(2, 1, 2, 12)",,3251.6,3270.5,96263010065435.1
20024,"(1, 1, 1)","(0, 0, 0, 12)",,3725.0,3735.0,84798.1
20024,"(1, 1, 1)","(0, 0, 1, 12)",,3433.8,3446.9,78328.3
20024,"(1, 1, 1)","(0, 0, 2, 12)",,3226.4,3242.5,307839.1
20024,"(1, 1, 1)","(0, 1, 0, 12)",,3693.2,3703.1,248285.7
20024,"(1, 1, 1)","(0, 1, 1, 12)",,3389.2,3402.1,191147.0
20024,"(1, 1, 1)","(0, 1, 2, 12)",,3123.6,3139.4,8167465295.5
20024,"(1, 1, 1)","(1, 0, 0, 12)",,3464.9,3478.0,76455.9
20024,"(1, 1, 1)","(1, 0, 1, 12)",,3434.0,3450.4,69035.2
20024,"(1, 1, 1)","(1, 0, 2, 12)",,3227.7,3247.0,311720.9
20024,"(1, 1, 1)","(1, 1, 0, 12)",,3430.7,3443.6,219417.6
20024,"(1, 1, 1)","(1, 1, 1, 12)",,3398.1,3414.2,238735.7
20024,"(1, 1, 1)","(1, 1, 2, 12)",,3146.0,3164.9,6838830725855.7
20024,"(1, 1, 1)","(2, 0, 0, 12)",,3257.5,3273.7,62268.4
20024,"(1, 1, 1)","(2, 0, 1, 12)",,3245.1,3264.4,58703.3
20024,"(1, 1, 1)","(2, 0, 2, 12)",,3227.8,3250.4,302962.4
20024,"(1, 1, 1)","(2, 1, 0, 12)",,3178.8,3194.6,93937.9
20024,"(1, 1, 1)","(2, 1, 1, 12)",,3173.4,3192.4,92933.9
20024,"(1, 1, 1)","(2, 1, 2, 12)",,3126.2,3148.3,4796758756031959.0
20024,"(1, 1, 2)","(0, 0, 0, 12)",,3592.5,3605.9,62958.0
20024,"(1, 1, 2)","(0, 0, 1, 12)",,3350.2,3366.6,78458.6
20024,"(1, 1, 2)","(0, 0, 2, 12)",,3144.6,3163.9,332265.6
20024,"(1, 1, 2)","(0, 1, 0, 12)",,3593.1,3606.2,184513.1
20024,"(1, 1, 2)","(0, 1, 1, 12)",,3304.4,3320.5,100066.1
20024,"(1, 1, 2)","(0, 1, 2, 12)",,3040.2,3059.1,66981964633.5
20024,"(1, 1, 2)","(1, 0, 0, 12)",,3395.4,3411.9,63801.7
20024,"(1, 1, 2)","(1, 0, 1, 12)",,3349.3,3369.0,75014.7
20024,"(1, 1, 2)","(1, 0, 2, 12)",,3146.2,3168.7,301853.6
20024,"(1, 1, 2)","(1, 1, 0, 12)",,3362.0,3378.1,176824.7
20024,"(1, 1, 2)","(1, 1, 1, 12)",,3299.7,3319.0,193517.6
20024,"(1, 1, 2)","(1, 1, 2, 12)",,3030.2,3052.2,325828.1
20024,"(1, 1, 2)","(2, 0, 0, 12)",,3188.3,3207.7,55958.9
20024,"(1, 1, 2)","(2, 0, 1, 12)",,3179.8,3202.4,75790.9
20024,"(1, 1, 2)","(2, 0, 2, 12)",,3146.3,3172.0,332727.1
20024,"(1, 1, 2)","(2, 1, 0, 12)",,3105.8,3124.8,64537.9
20024,"(1, 1, 2)","(2, 1, 1, 12)",,3101.7,3123.8,61601.1
20024,"(1, 1, 2)","(2, 1, 2, 12)",,3056.4,3081.6,174867255173218.6
20024,"(2, 0, 0)","(0, 0, 0, 12)",,3796.5,3806.6,105981.5
